"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1996"	"1996"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1236	7913265	15.6
	"1996"	"1996"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	438	1457078	30.1
	"1996"	"1996"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	111	478083	23.2
	"1996"	"1996"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2211	7258062	30.5
	"1996"	"1996"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2323	1488901	156.0
	"1996"	"1996"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	347	499578	69.5
	"1996"	"1996"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	6233	7738458	80.5
	"1996"	"1996"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	486	1346300	36.1
	"1996"	"1996"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	112	523861	21.4
	"1996"	"1996"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	1764	6900199	25.6
	"1996"	"1996"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3015	1285788	234.5
	"1996"	"1996"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	411	540788	76.0
	"1996"	"1996"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	7631	7279709	104.8
	"1996"	"1996"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1129	2933402	38.5
	"1996"	"1996"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	240	1177591	20.4
	"1996"	"1996"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	4103	16693415	24.6
	"1996"	"1996"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	4338	2634776	164.6
	"1996"	"1996"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	712	1116914	63.7
	"1996"	"1996"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	14355	17253207	83.2
	"1996"	"1996"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	1187	2855521	41.6
	"1996"	"1996"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	215	1095252	19.6
	"1996"	"1996"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	4964	17985735	27.6
	"1996"	"1996"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3496	2497225	140.0
	"1996"	"1996"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	508	1003922	50.6
	"1996"	"1996"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	15695	18113608	86.6
	"1996"	"1996"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	598	1887549	31.7
	"1996"	"1996"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	177	757645	23.4
	"1996"	"1996"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	3698	14089331	26.2
	"1996"	"1996"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	2040	1593380	128.0
	"1996"	"1996"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	305	673142	45.3
	"1996"	"1996"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	10263	13798918	74.4
	"1996"	"1996"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	371	1216374	30.5
	"1996"	"1996"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	112	436703	25.6
	"1996"	"1996"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2615	9632190	27.1
	"1996"	"1996"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1042	963590	108.1
	"1996"	"1996"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	183	381107	48.0
	"1996"	"1996"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	6528	8960022	72.9
	"1996"	"1996"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	440	946248	46.5
	"1996"	"1996"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	143	303431	47.1
	"1996"	"1996"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3613	9176514	39.4
	"1996"	"1996"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	858	665974	128.8
	"1996"	"1996"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	155	230526	67.2
	"1996"	"1996"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	7077	7501795	94.3
	"1996"	"1996"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	482	553300	87.1
	"1996"	"1996"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	104	133776	77.7
	"1996"	"1996"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5657	6370429	88.8
	"1996"	"1996"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	567	306365	185.1
	"1996"	"1996"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	151	99022	152.5
	"1996"	"1996"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	7429	4060777	182.9
	"1996"	"1996"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	357	208251	171.4
	"1996"	"1996"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	69	35929	192.0
	"1996"	"1996"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	6282	2490781	252.2
	"1996"	"1996"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	253	79645	317.7
	"1996"	"1996"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	64	23456	272.9
	"1996"	"1996"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	4299	956830	449.3
	"1996"	"1996"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"1996"	"1996"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	0	Not Applicable	Not Applicable
	"1996"	"1996"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	33	Not Applicable	Not Applicable
	"1996"	"1996"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	24	Not Applicable	Not Applicable
	"1996"	"1996"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	11	Not Applicable	Not Applicable
	"1996"	"1996"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	148	Not Applicable	Not Applicable
	"1997"	"1997"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	157	295383	53.2
	"1997"	"1997"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	22	100897	21.8
	"1997"	"1997"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	311	1499018	20.7
	"1997"	"1997"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	188	304530	61.7
	"1997"	"1997"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	30	107444	27.9
	"1997"	"1997"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	431	1573622	27.4
	"1997"	"1997"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	259	1252513	20.7
	"1997"	"1997"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	65	411556	15.8
	"1997"	"1997"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	676	5893585	11.5
	"1997"	"1997"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	360	1288702	27.9
	"1997"	"1997"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	64	425371	15.0
	"1997"	"1997"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	996	6209803	16.0
	"1997"	"1997"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	205	1683850	12.2
	"1997"	"1997"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	36	509890	7.1
	"1997"	"1997"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	446	7691675	5.8
	"1997"	"1997"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	272	1734270	15.7
	"1997"	"1997"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	60	535966	11.2
	"1997"	"1997"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	709	8098381	8.8
	"1997"	"1997"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	171	1506979	11.3
	"1997"	"1997"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	47	512522	9.2
	"1997"	"1997"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	604	7537853	8.0
	"1997"	"1997"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	336	1552144	21.6
	"1997"	"1997"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	68	532765	12.8
	"1997"	"1997"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1229	7958434	15.4
	"1997"	"1997"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	394	1490307	26.4
	"1997"	"1997"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	110	505271	21.8
	"1997"	"1997"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2243	7429588	30.2
	"1997"	"1997"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2096	1522994	137.6
	"1997"	"1997"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	324	527139	61.5
	"1997"	"1997"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	6002	7922392	75.8
	"1997"	"1997"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	452	1351027	33.5
	"1997"	"1997"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	127	534815	23.7
	"1997"	"1997"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	1792	6895088	26.0
	"1997"	"1997"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	2878	1287882	223.5
	"1997"	"1997"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	383	548129	69.9
	"1997"	"1997"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	7258	7293135	99.5
	"1997"	"1997"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1025	2928982	35.0
	"1997"	"1997"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	232	1226757	18.9
	"1997"	"1997"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	3927	16413044	23.9
	"1997"	"1997"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	4140	2633414	157.2
	"1997"	"1997"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	688	1154948	59.6
	"1997"	"1997"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	14049	16987818	82.7
	"1997"	"1997"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	1170	2923476	40.0
	"1997"	"1997"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	239	1138717	21.0
	"1997"	"1997"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	5074	18204085	27.9
	"1997"	"1997"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3513	2565521	136.9
	"1997"	"1997"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	582	1046932	55.6
	"1997"	"1997"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	15658	18349684	85.3
	"1997"	"1997"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	689	1984719	34.7
	"1997"	"1997"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	180	813069	22.1
	"1997"	"1997"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	3848	14629907	26.3
	"1997"	"1997"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	2035	1681191	121.0
	"1997"	"1997"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	362	719268	50.3
	"1997"	"1997"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	10752	14349354	74.9
	"1997"	"1997"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	420	1247408	33.7
	"1997"	"1997"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	109	461979	23.6
	"1997"	"1997"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2677	9825384	27.2
	"1997"	"1997"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1058	992888	106.6
	"1997"	"1997"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	240	405987	59.1
	"1997"	"1997"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	6624	9165665	72.3
	"1997"	"1997"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	429	952122	45.1
	"1997"	"1997"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	131	317430	41.3
	"1997"	"1997"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3523	9056590	38.9
	"1997"	"1997"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	780	669735	116.5
	"1997"	"1997"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	197	240676	81.9
	"1997"	"1997"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	6850	7447321	92.0
	"1997"	"1997"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	473	565927	83.6
	"1997"	"1997"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	138	144104	95.8
	"1997"	"1997"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5774	6496866	88.9
	"1997"	"1997"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	565	313869	180.0
	"1997"	"1997"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	151	106163	142.2
	"1997"	"1997"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	7690	4185282	183.7
	"1997"	"1997"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	391	213458	183.2
	"1997"	"1997"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	69	38819	177.7
	"1997"	"1997"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	6456	2553020	252.9
	"1997"	"1997"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	257	81293	316.1
	"1997"	"1997"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	87	25085	346.8
	"1997"	"1997"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	4453	993801	448.1
	"1997"	"1997"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"1997"	"1997"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	2	Not Applicable	Not Applicable
	"1997"	"1997"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	16	Not Applicable	Not Applicable
	"1997"	"1997"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	25	Not Applicable	Not Applicable
	"1997"	"1997"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	3	Not Applicable	Not Applicable
	"1997"	"1997"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	126	Not Applicable	Not Applicable
	"1998"	"1998"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	168	299795	56.0
	"1998"	"1998"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	14	103530	13.5 (Unreliable)
	"1998"	"1998"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	311	1522023	20.4
	"1998"	"1998"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	194	310107	62.6
	"1998"	"1998"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	23	109394	21.0
	"1998"	"1998"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	441	1596704	27.6
	"1998"	"1998"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	272	1234180	22.0
	"1998"	"1998"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	37	420373	8.8
	"1998"	"1998"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	663	5858932	11.3
	"1998"	"1998"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	400	1270316	31.5
	"1998"	"1998"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	53	431488	12.3
	"1998"	"1998"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	952	6166825	15.4
	"1998"	"1998"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	184	1714847	10.7
	"1998"	"1998"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	42	527324	8.0
	"1998"	"1998"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	453	7764365	5.8
	"1998"	"1998"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	309	1769019	17.5
	"1998"	"1998"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	47	553749	8.5
	"1998"	"1998"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	701	8181024	8.6
	"1998"	"1998"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	129	1544543	8.4
	"1998"	"1998"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	40	522994	7.6
	"1998"	"1998"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	619	7599325	8.1
	"1998"	"1998"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	350	1590753	22.0
	"1998"	"1998"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	79	546461	14.5
	"1998"	"1998"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1151	8021105	14.3
	"1998"	"1998"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	340	1520323	22.4
	"1998"	"1998"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	108	534279	20.2
	"1998"	"1998"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2216	7586393	29.2
	"1998"	"1998"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	1886	1554952	121.3
	"1998"	"1998"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	307	557135	55.1
	"1998"	"1998"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	5920	8086650	73.2
	"1998"	"1998"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	453	1366116	33.2
	"1998"	"1998"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	123	548961	22.4
	"1998"	"1998"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	1682	6986138	24.1
	"1998"	"1998"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	2620	1299133	201.7
	"1998"	"1998"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	359	560500	64.0
	"1998"	"1998"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	7318	7406255	98.8
	"1998"	"1998"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	922	2913772	31.6
	"1998"	"1998"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	257	1262887	20.4
	"1998"	"1998"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	3852	16089859	23.9
	"1998"	"1998"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	3859	2620914	147.2
	"1998"	"1998"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	675	1182394	57.1
	"1998"	"1998"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	13144	16686686	78.8
	"1998"	"1998"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	1195	2984697	40.0
	"1998"	"1998"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	218	1182462	18.4
	"1998"	"1998"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	5510	18349615	30.0
	"1998"	"1998"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3336	2628678	126.9
	"1998"	"1998"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	546	1089496	50.1
	"1998"	"1998"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	16012	18513406	86.5
	"1998"	"1998"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	700	2079531	33.7
	"1998"	"1998"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	184	872431	21.1
	"1998"	"1998"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	3972	15006729	26.5
	"1998"	"1998"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	2209	1769323	124.9
	"1998"	"1998"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	355	769918	46.1
	"1998"	"1998"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	11114	14733925	75.4
	"1998"	"1998"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	376	1283284	29.3
	"1998"	"1998"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	106	488734	21.7
	"1998"	"1998"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2800	10217829	27.4
	"1998"	"1998"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1052	1026115	102.5
	"1998"	"1998"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	213	432808	49.2
	"1998"	"1998"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	6736	9562185	70.4
	"1998"	"1998"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	423	959603	44.1
	"1998"	"1998"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	125	331014	37.8
	"1998"	"1998"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3705	8946339	41.4
	"1998"	"1998"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	769	674882	113.9
	"1998"	"1998"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	163	251361	64.8
	"1998"	"1998"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	6879	7407048	92.9
	"1998"	"1998"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	491	573090	85.7
	"1998"	"1998"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	113	155387	72.7
	"1998"	"1998"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	6075	6577689	92.4
	"1998"	"1998"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	562	320358	175.4
	"1998"	"1998"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	151	114013	132.4
	"1998"	"1998"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	8086	4275840	189.1
	"1998"	"1998"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	378	221677	170.5
	"1998"	"1998"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	70	42175	166.0
	"1998"	"1998"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	6873	2621858	262.1
	"1998"	"1998"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	300	83616	358.8
	"1998"	"1998"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	92	26974	341.1
	"1998"	"1998"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	4675	1036235	451.2
	"1998"	"1998"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	6	Not Applicable	Not Applicable
	"1998"	"1998"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	2	Not Applicable	Not Applicable
	"1998"	"1998"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	21	Not Applicable	Not Applicable
	"1998"	"1998"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	24	Not Applicable	Not Applicable
	"1998"	"1998"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	1	Not Applicable	Not Applicable
	"1998"	"1998"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	154	Not Applicable	Not Applicable
"---"
"Dataset: Compressed Mortality, 1979-1998"
"Query Parameters:"
"Title: icd_09_year_age_gender_race_external"
"Age Group: All"
"Gender: All"
"ICD-9 Codes: E800-E999 (External causes of injury and poisoning)"
"Race: All"
"States: All"
"Year: All, 1979 to 1998"
"Group By: Year, Age Group, Gender, Race"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Feb 1, 2016 5:57:57 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1979-1998. CDC WONDER On-line Database, compiled from Compressed Mortality File CMF 1968-1988, Series 20, No. 2A, 2000 and CMF"
"1989-1998, Series 20, No. 2E, 2003. Accessed at http://wonder.cdc.gov/cmf-icd9.html on Feb 1, 2016 5:57:57 AM"
"---"
Caveats:
"1. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the live births for the"
"given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. Population figures in this table for 1979 and 1981-89 are intercensal estimates of the July 1 resident population of the"
"United States. Note that the state and county population estimates for these years are not consistent with national estimates."
"The population figures in this table for 1980 and 1990 are modified age-race-sex (MARS) April 1 census counts. The population"
