"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental falls"	"E880-E887"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	1	34383	2.9 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Other accidents "	"E910-E929"	13	34383	37.8 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	1	34383	2.9 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	5	36168	13.8 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental falls"	"E880-E887"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Other accidents "	"E910-E929"	8	36168	22.1 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	1	36168	2.8 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	2	36168	5.5 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"Other Race"	"2131-1"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	101	1251798	8.1
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	4	1251798	0.3 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	2	1251798	0.2 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	4	1251798	0.3 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	4	1251798	0.3 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	5	1251798	0.4 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Accidental falls"	"E880-E887"	18	1251798	1.4 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	39	1251798	3.1
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	9	1251798	0.7 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Other accidents "	"E910-E929"	219	1251798	17.5
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	21	1251798	1.7
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	44	1251798	3.5
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	24	1251798	1.9
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	102	1325020	7.7
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	3	1325020	0.2 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	1	1325020	0.1 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	5	1325020	0.4 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	1	1325020	0.1 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	6	1325020	0.5 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Accidental falls"	"E880-E887"	21	1325020	1.6
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	32	1325020	2.4
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	6	1325020	0.5 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Other accidents "	"E910-E929"	297	1325020	22.4
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	25	1325020	1.9
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	2	1325020	0.2 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	66	1325020	5.0
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	26	1325020	2.0
	"1975"	"1975"	"< 1 year"	"1"	"White"	"2106-3"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	96	959000	10.0
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	11	959000	1.1 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Water transport accidents"	"E830-E838"	1	959000	0.1 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	6	959000	0.6 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	5	959000	0.5 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	3	959000	0.3 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental falls"	"E880-E887"	18	959000	1.9 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	128	959000	13.3
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Other accidents "	"E910-E929"	71	959000	7.4
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	8	959000	0.8 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	1	959000	0.1 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	63	959000	6.6
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	30	959000	3.1
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Railway accidents"	"E800-E807"	1	973000	0.1 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	144	973000	14.8
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	16	973000	1.6 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	2	973000	0.2 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	1	973000	0.1 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	8	973000	0.8 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	8	973000	0.8 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	8	973000	0.8 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental falls"	"E880-E887"	23	973000	2.4
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	128	973000	13.2
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	2	973000	0.2 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Other accidents "	"E910-E929"	109	973000	11.2
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	6	973000	0.6 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	1	973000	0.1 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	77	973000	7.9
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	36	973000	3.7
	"1975"	"1975"	"1-4 years"	"1-4"	"Black or African American"	"2054-5"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	12	140000	8.6 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	6	140000	4.3 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	2	140000	1.4 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental falls"	"E880-E887"	2	140000	1.4 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	7	140000	5.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Other accidents "	"E910-E929"	4	140000	2.9 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	6	140000	4.3 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	3	140000	2.1 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	16	144000	11.1 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	6	144000	4.2 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1975"	"1975"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
